shipment_id,warehouse_id,customer_id,scheduled_date,actual_delivery,delay_flag,delay_hours
SHP-004428,kewdale wh,CUST-00094,2024-09-06,2024-09-06 05:00,false,0.0
SHP-004487,Kewdale WH,CUST-00026,2024-09-18,2024-09-18 03:00,0,0.0
SHP-000743,Perth WH,CUST-00001,2024-11-12,2024-11-12 19:00,No,0.0
SHP-002073,WH02,CUST-00044,2024-08-22,2024-08-22 00:00,No,0.0
SHP-003201,WH03,CUST-00007,2024-02-28,2024-02-28 16:00,FALSE,0.0
SHP-PEAK-00389,Fremantle WH,CUST-00093,2024-12-01,2024-12-01 15:00,0,0.0
SHP-004449,Fremantle WH,CUST-00132,2024-12-19,2024-12-19 06:00,N,0.0
SHP-003465,WH02,CUST-00106,2023-04-14,2023-04-14 06:00,0,0.0
SHP-000806,WH02,CUST-00073,2023-04-03,2023-04-04 03:00,Y,27.9
SHP-001087,Kewdale WH,CUST-00137,2023-02-11,2023-02-11 02:00,No,0.0
SHP-002659,WH03,CUST-00080,2023-06-04,2023-06-05 09:00,Y,33.9
SHP-002459,perth wh,CUST-00189,2023-03-17,2023-03-17 12:00,TRUE,12.9
SHP-000697,WH03,CUST-00152,2024-12-15,2024-12-15 17:00,No,0.0
SHP-000016,WH01,CUST-00012,2024-02-21,2024-02-21 10:00,No,0.0
SHP-PEAK-00355,perth wh,CUST-00030,2024-11-28,2024-11-28 05:00,false,0.0
SHP-000795,kewdale wh,CUST-00102,2024-03-17,2024-03-17 11:00,Yes,11.5
SHP-002134,WH02,CUST-00050,2023-08-22,2023-08-22 02:00,No,0.0
SHP-PEAK-00782,perth wh,CUST-00053,2024-11-23,2024-11-23 05:00,N,0.0
SHP-000995,,CUST-00180,2024-11-07,2024-11-07 14:00,false,0.0
SHP-000682,,CUST-00017,2024-06-21,2024-06-21 00:00,N,0.0
SHP-PEAK-00325,WH01,CUST-00198,2023-12-12,2023-12-12 14:00,N,0.0
SHP-001741,WH01,CUST-00186,2024-02-03,2024-02-03 01:00,N,0.0
SHP-004846,WH03,CUST-00045,2023-05-23,2023-05-23 12:00,0,0.0
SHP-001670,WH02,CUST-00198,2023-05-01,2023-05-01 07:00,0,0.0
SHP-003427,,CUST-00108,2024-11-10,2024-11-10 23:00,true,23.8
SHP-004508,WH01,CUST-00188,2023-08-13,2023-08-13 04:00,No,0.0
SHP-000627,kewdale wh,CUST-00033,2024-12-26,2024-12-26 17:00,0,0.0
SHP-PEAK-00411,,CUST-00088,2023-11-30,2023-11-30 17:00,false,0.0
SHP-004005,kewdale wh,CUST-00197,2023-03-29,2023-03-29 11:00,N,0.0
SHP-004499,fremantle wh,CUST-00131,2023-03-12,2023-03-12 09:00,FALSE,0.0
SHP-003460,Kewdale WH,CUST-00076,2023-12-16,2023-12-16 08:00,false,0.0
SHP-003604,Fremantle WH,CUST-00051,2023-03-04,2023-03-04 05:00,false,0.0
SHP-000577,Fremantle WH,CUST-00036,2024-12-28,2024-12-28 11:00,FALSE,0.0
SHP-004197,Kewdale WH,CUST-00025,2023-11-14,2023-11-14 08:00,false,0.0
SHP-004748,Kewdale WH,CUST-00193,2023-09-25,2023-09-25 01:00,1,1.1
SHP-003104,WH02,CUST-00133,2023-12-06,2023-12-06 14:00,No,0.0
SHP-002469,fremantle wh,CUST-00019,2023-01-15,2023-01-15 03:00,false,0.0
SHP-004901,fremantle wh,CUST-00106,2023-07-09,2023-07-10 11:00,TRUE,35.9
SHP-003911,,CUST-00152,2024-01-20,2024-01-20 06:00,FALSE,0.0
SHP-PEAK-00749,WH01,CUST-00080,2024-11-03,2024-11-03 19:00,false,0.0
SHP-004861,Kewdale WH,CUST-00149,2023-03-29,2023-03-29 15:00,false,0.0
SHP-004242,WH01,CUST-00173,invalid,2023-04-14 03:00,false,0.0
SHP-003600,Perth WH,CUST-00093,2024-07-21,2024-07-21 02:00,FALSE,0.0
SHP-003568,Perth WH,CUST-00130,2024-03-09,2024-03-09 06:00,false,0.0
SHP-PEAK-00386,fremantle wh,CUST-00018,2023-12-03,2023-12-03 15:00,false,0.0
SHP-001563,kewdale wh,CUST-00191,2023-03-22,2023-03-22 10:00,false,0.0
SHP-001282,kewdale wh,CUST-00167,2023-10-16,2023-10-17 12:00,TRUE,36.7
SHP-003361,Fremantle WH,CUST-00191,2024-12-08,2024-12-08 07:00,0,0.0
SHP-000009,,CUST-00016,2024-07-13,2024-07-13 12:00,FALSE,0.0
SHP-002830,fremantle wh,CUST-00128,2023-10-25,2023-10-25 05:00,No,0.0
SHP-002352,Kewdale WH,CUST-00090,2023-10-18,2023-10-18 12:00,0,0.0
SHP-002413,perth wh,CUST-00064,2024-07-18,2024-07-18 10:00,false,0.0
SHP-PEAK-00468,,CUST-00096,2024-11-06,2024-11-06 14:00,No,0.0
SHP-003733,WH03,CUST-00029,2024-10-17,2024-10-17 11:00,No,0.0
SHP-000997,WH01,CUST-00048,2023-07-24,2023-07-24 03:00,No,0.0
SHP-000231,WH01,CUST-00087,2024-12-26,2024-12-26 14:00,FALSE,0.0
SHP-004793,WH01,CUST-00038,2024-12-02,2024-12-02 03:00,0,0.0
SHP-002441,WH01,CUST-00120,2024-01-06,2024-01-06 03:00,0,0.0
SHP-001074,,CUST-00067,2024-05-15,2024-05-15 11:00,FALSE,0.0
SHP-003591,WH03,CUST-00099,2023-11-10,2023-11-10 07:00,FALSE,0.0
SHP-PEAK-00053,Perth WH,CUST-00176,2024-11-01,2024-11-01 16:00,0,0.0
SHP-002253,Perth WH,CUST-00014,2024-10-06,2024-10-06 11:00,0,0.0
SHP-000374,,CUST-00083,2023-07-18,2023-07-18 09:00,0,0.0
SHP-003706,WH01,CUST-00147,2023-11-26,2023-11-26 07:00,TRUE,7.0
SHP-001472,kewdale wh,CUST-00147,2023-09-26,2023-09-26 02:00,FALSE,0.0
SHP-000034,,CUST-00047,2024-11-06,2024-11-06 19:00,N,0.0
SHP-004314,Kewdale WH,CUST-00090,2024-05-05,2024-05-05 09:00,FALSE,0.0
SHP-000045,Perth WH,CUST-00133,2023-04-28,2023-04-28 17:00,0,0.0
SHP-002293,WH01,CUST-00007,2023-10-03,2023-10-03 15:00,No,0.0
SHP-002214,perth wh,CUST-00019,2024-12-23,2024-12-23 16:00,false,0.0
SHP-002665,fremantle wh,CUST-00093,2023-03-04,2023-03-04 13:00,FALSE,0.0
SHP-002524,Perth WH,CUST-00084,2024-05-26,2024-05-26 19:00,N,0.0
SHP-003545,kewdale wh,CUST-00056,2023-07-07,2023-07-07 02:00,0,0.0
SHP-002241,WH01,CUST-00019,2024-12-27,2024-12-27 06:00,true,6.5
SHP-001894,WH01,CUST-00039,2023-12-09,2023-12-09 09:00,FALSE,0.0
SHP-001567,WH02,CUST-00147,2023-01-17,2023-01-17 15:00,No,0.0
SHP-000326,Perth WH,CUST-00124,2024-06-25,2024-06-26 16:00,TRUE,40.3
SHP-003668,WH03,CUST-00085,2024-01-09,2024-01-09 07:00,0,0.0
SHP-003136,,CUST-00067,2024-04-16,2024-04-17 19:00,Y,43.1
SHP-002893,kewdale wh,CUST-00061,invalid,2023-12-21 11:00,true,11.3
SHP-004519,Kewdale WH,ORPHAN-7,2024-06-12,2024-06-12 18:00,No,0.0
SHP-001478,Kewdale WH,CUST-00087,2024-11-05,2024-11-05 13:00,1,13.4
SHP-002448,WH01,CUST-00199,2024-10-07,2024-10-07 15:00,Y,15.2
SHP-003908,WH01,CUST-00034,2023-06-21,2023-06-21 11:00,false,0.0
SHP-002863,Fremantle WH,CUST-00071,2024-04-09,2024-04-10 17:00,Y,41.4
SHP-004442,WH01,CUST-00127,2023-10-01,2023-10-01 01:00,N,0.0
SHP-001570,Perth WH,CUST-00124,2023-10-16,2023-10-16 08:00,0,0.0
SHP-004903,WH01,CUST-00104,2024-12-07,2024-12-07 04:00,FALSE,0.0
SHP-002510,kewdale wh,CUST-00077,2024-11-02,2024-11-02 12:00,0,0.0
SHP-PEAK-00622,Fremantle WH,CUST-00085,2023-12-11,2023-12-11 06:00,N,0.0
SHP-004360,fremantle wh,CUST-00017,2023-11-02,2023-11-02 10:00,false,0.0
SHP-000788,WH01,CUST-00033,2024-01-04,2024-01-04 04:00,No,0.0
SHP-000587,WH02,CUST-00112,2023-04-21,2023-04-21 19:00,0,0.0
SHP-PEAK-00183,Fremantle WH,CUST-00082,2024-11-03,2024-11-03 05:00,No,0.0
SHP-001537,fremantle wh,CUST-00117,2024-02-11,2024-02-11 08:00,N,0.0
SHP-001380,Perth WH,CUST-00180,2023-01-13,2023-01-13 17:00,N,0.0
SHP-001874,perth wh,CUST-00145,2023-12-10,2023-12-10 19:00,No,0.0
SHP-003535,WH01,CUST-00113,2024-07-26,2024-07-27 03:00,Yes,27.0
SHP-001596,Perth WH,CUST-00188,2023-12-26,2023-12-26 09:00,Y,9.5
SHP-002078,WH02,CUST-00002,2024-03-24,2024-03-24 01:00,false,0.0
SHP-004670,WH01,CUST-00015,2023-04-22,2023-04-22 17:00,No,0.0
SHP-001893,kewdale wh,CUST-00180,2024-05-12,2024-05-12 00:00,No,0.0
SHP-002671,WH01,CUST-00010,2024-03-27,2024-03-28 20:00,true,44.9
SHP-001412,WH02,CUST-00039,2024-11-18,2024-11-18 14:00,No,0.0
SHP-002068,,CUST-00101,2023-12-24,2023-12-24 13:00,N,0.0
SHP-PEAK-00784,Kewdale WH,CUST-00111,2023-12-23,2023-12-23 07:00,false,0.0
SHP-001316,WH02,CUST-00150,2023-11-13,2023-11-13 15:00,FALSE,0.0
SHP-004520,fremantle wh,CUST-00018,2023-12-03,2023-12-03 15:00,false,0.0
SHP-000325,Kewdale WH,CUST-00006,2023-02-30,2023-06-04 09:00,0,0.0
SHP-004208,WH03,CUST-00093,2023-06-14,2023-06-14 09:00,false,0.0
SHP-001329,WH02,CUST-00113,2024-10-09,2024-10-09 14:00,FALSE,0.0
SHP-004003,perth wh,CUST-00037,2024-01-06,2024-01-06 16:00,0,0.0
SHP-001624,WH01,CUST-00135,2024-06-14,2024-06-14 07:00,N,0.0
SHP-PEAK-00250,WH01,CUST-00063,2023-11-23,2023-11-23 18:00,No,0.0
SHP-004761,kewdale wh,CUST-00090,2023-04-23,2023-04-23 03:00,FALSE,0.0
SHP-004914,WH03,CUST-00065,2024-11-09,2024-11-09 09:00,0,0.0
SHP-002987,,CUST-00109,2023-09-04,2023-09-04 00:00,N,0.0
SHP-001667,Fremantle WH,CUST-00022,2024-12-06,2024-12-06 16:00,0,0.0
SHP-003640,WH02,CUST-00015,2023-03-11,2023-03-12 07:00,Yes,31.4
SHP-001076,WH03,CUST-00026,2024-10-24,2024-10-25 16:00,Y,40.2
SHP-PEAK-00110,fremantle wh,CUST-00093,2024-12-13,2024-12-13 03:00,FALSE,0.0
SHP-002094,,CUST-00110,2024-06-12,2024-06-12 13:00,0,0.0
SHP-001658,WH01,CUST-00098,2024-01-04,2024-01-04 04:00,No,0.0
SHP-PEAK-00151,Kewdale WH,CUST-00143,2024-11-20,2024-11-20 05:00,TRUE,5.0
SHP-000953,Perth WH,CUST-00184,2023-10-19,2023-10-19 17:00,N,0.0
SHP-003788,perth wh,CUST-00066,2024-09-16,2024-09-16 01:00,false,0.0
SHP-000623,Kewdale WH,CUST-00136,2024-04-25,2024-04-25 15:00,FALSE,0.0
SHP-004211,WH02,CUST-00038,2024-05-12,2024-05-12 01:00,No,0.0
SHP-004257,kewdale wh,CUST-00200,2024-01-03,2024-01-03 12:00,N,0.0
SHP-000411,WH02,CUST-00064,2023-06-17,2023-06-17 15:00,0,0.0
SHP-003419,Kewdale WH,CUST-00092,2024-03-06,2024-03-06 13:00,FALSE,0.0
SHP-003618,Kewdale WH,CUST-00049,2023-10-12,2023-10-12 14:00,false,0.0
SHP-003978,Perth WH,CUST-00105,2024-06-30,2024-06-30 04:00,FALSE,0.0
SHP-000531,,CUST-00191,2023-10-05,2023-10-05 14:00,No,0.0
SHP-003199,Kewdale WH,CUST-00189,2023-11-12,2023-11-12 17:00,false,0.0
SHP-004191,perth wh,CUST-00066,2023-09-18,2023-09-18 16:00,0,0.0
SHP-004649,kewdale wh,CUST-00133,2023-05-11,2023-05-11 01:00,N,0.0
SHP-000466,,CUST-00090,2023-07-26,2023-07-26 01:00,No,0.0
SHP-003941,Perth WH,CUST-00164,2023-08-21,2023-08-21 04:00,N,0.0
SHP-000334,WH03,CUST-00184,2024-11-15,2024-11-15 10:00,false,0.0
SHP-002260,fremantle wh,CUST-00106,2023-08-13,2023-08-13 14:00,N,0.0
SHP-003222,fremantle wh,CUST-00153,2024-03-03,2024-03-03 02:00,N,0.0
SHP-003961,fremantle wh,CUST-00145,2023-05-09,2023-05-10 07:00,Y,31.0
SHP-PEAK-00326,WH01,CUST-00143,2023-11-27,2023-11-27 06:00,N,0.0
SHP-PEAK-00239,WH01,CUST-00163,2024-12-23,2024-12-23 16:00,FALSE,0.0
SHP-004825,WH03,CUST-00051,2023-09-07,2023-09-07 14:00,N,0.0
SHP-002472,Kewdale WH,CUST-00055,2024-08-18,2024-08-18 13:00,Y,13.0
SHP-001236,,CUST-00184,2024-02-12,2024-02-12 18:00,No,0.0
SHP-004968,Kewdale WH,CUST-00043,2024-01-23,2024-01-23 18:00,N,0.0
SHP-000241,,CUST-00018,2024-09-22,2024-09-22 11:00,FALSE,0.0
SHP-001787,,CUST-00151,2023-10-20,2023-10-20 00:00,FALSE,0.0
SHP-003656,Fremantle WH,CUST-00167,2023-05-20,2023-05-20 19:00,0,0.0
SHP-004215,fremantle wh,CUST-00109,2023-01-27,2023-01-28 09:00,Yes,33.7
SHP-000298,,CUST-00158,2024-09-23,2024-09-23 12:00,true,12.3
SHP-002234,Kewdale WH,CUST-00189,2023-02-23,2023-02-23 13:00,false,0.0
SHP-002601,fremantle wh,CUST-00200,2024-04-06,2024-04-06 00:00,No,0.0
SHP-003106,fremantle wh,CUST-00110,2023-04-29,2023-04-29 02:00,No,0.0
SHP-000064,kewdale wh,CUST-00136,2024-08-28,2024-08-28 01:00,No,0.0
SHP-003528,Fremantle WH,CUST-00137,2024-12-27,2024-12-27 19:00,No,0.0
SHP-003162,WH02,CUST-00164,2023-12-31,2023-12-31 06:00,Y,6.9
SHP-002695,WH01,CUST-00155,2023-01-28,2023-01-28 11:00,0,0.0
SHP-003608,Perth WH,CUST-00030,2023-02-02,2023-02-02 12:00,No,0.0
SHP-004072,Fremantle WH,CUST-00140,2024-01-28,2024-01-28 17:00,false,0.0
SHP-004272,fremantle wh,CUST-00027,2023-03-05,2023-03-05 19:00,No,0.0
SHP-004220,Fremantle WH,CUST-00025,2024-11-21,2024-11-21 12:00,0,0.0
SHP-000085,,CUST-00154,2023-11-05,2023-11-05 19:00,N,0.0
SHP-004368,fremantle wh,CUST-00139,2024-03-17,2024-03-17 04:00,0,0.0
SHP-002689,Kewdale WH,CUST-00187,2023-03-11,2023-03-11 08:00,N,0.0
SHP-002030,WH01,CUST-00057,2023-08-29,2023-08-29 11:00,No,0.0
SHP-PEAK-00767,WH01,CUST-00030,2023-11-20,2023-11-20 04:00,N,0.0
SHP-PEAK-00673,fremantle wh,CUST-00100,2023-12-20,2023-12-20 08:00,FALSE,0.0
SHP-001034,WH02,CUST-00156,2023-02-20,2023-02-20 18:00,No,0.0
SHP-002555,kewdale wh,CUST-00161,2024-06-17,2024-06-17 15:00,No,0.0
SHP-002651,kewdale wh,CUST-00105,2024-11-10,2024-11-10 19:00,0,0.0
SHP-000334,WH03,CUST-00184,2024-11-15,2024-11-15 10:00,false,0.0
SHP-004495,perth wh,CUST-00010,2024-11-04,2024-11-04 03:00,N,0.0
SHP-PEAK-00504,WH01,CUST-00097,2024-11-14,2024-11-14 03:00,FALSE,0.0
SHP-003124,WH03,CUST-00122,2024-01-25,2024-01-25 12:00,FALSE,0.0
SHP-000749,perth wh,CUST-00145,2023-03-25,2023-03-25 04:00,No,0.0
SHP-000979,WH03,CUST-00010,2023-04-09,2023-04-09 16:00,FALSE,0.0
SHP-001288,kewdale wh,CUST-00174,2023-02-15,2023-02-15 04:00,N,0.0
SHP-002300,Perth WH,CUST-00089,2023-08-07,2023-08-07 00:00,FALSE,0.0
SHP-003553,WH02,CUST-00086,2024-04-17,2024-04-17 16:00,FALSE,0.0
SHP-004446,WH01,CUST-00013,2024-07-24,2024-07-24 01:00,FALSE,0.0
SHP-001162,fremantle wh,CUST-00200,2023-08-29,2023-08-29 02:00,No,0.0
SHP-000764,WH01,CUST-00196,2024-12-09,2024-12-10 16:00,1,40.7
SHP-000748,kewdale wh,CUST-00186,2024-08-10,2024-08-10 03:00,FALSE,0.0
SHP-000713,Fremantle WH,CUST-00125,2023-06-03,2023-06-03 10:00,0,0.0
SHP-000248,WH01,CUST-00164,2023-03-07,2023-03-07 12:00,No,0.0
SHP-000655,Perth WH,CUST-00184,2023-03-19,2023-03-19 15:00,0,0.0
SHP-002768,WH01,CUST-00186,2023-02-13,2023-02-13 01:00,false,0.0
SHP-PEAK-00220,Fremantle WH,CUST-00022,2024-12-06,2024-12-06 16:00,0,0.0
SHP-002982,WH01,CUST-00015,2024-06-06,2024-06-06 19:00,0,0.0
SHP-001434,fremantle wh,CUST-00057,2023-07-21,2023-07-21 12:00,false,0.0
SHP-003741,Perth WH,CUST-00195,2023-12-15,2023-12-15 14:00,N,0.0
SHP-003275,perth wh,CUST-00039,2024-13-45,2024-04-26 19:00,true,43.2
SHP-000372,WH02,CUST-00119,2023-03-20,2023-03-21 08:00,TRUE,32.6
SHP-PEAK-00493,WH03,CUST-00098,2023-11-11,2023-11-11 07:00,false,0.0
SHP-PEAK-00338,fremantle wh,CUST-00165,2024-12-30,2024-12-31 14:00,TRUE,38.3
SHP-001401,WH02,CUST-00074,2023-08-01,2023-08-01 03:00,No,0.0
SHP-004340,Fremantle WH,CUST-00178,2024-03-22,2024-03-22 19:00,N,0.0
SHP-001221,kewdale wh,CUST-00035,2024-07-03,2024-07-03 03:00,0,0.0
SHP-001110,WH02,CUST-00077,2023-09-19,2023-09-19 01:00,FALSE,0.0
SHP-003072,fremantle wh,CUST-00106,2023-12-25,2023-12-25 12:00,FALSE,0.0
SHP-004182,fremantle wh,CUST-00187,2024-09-15,2024-09-15 09:00,N,0.0
SHP-003146,perth wh,CUST-00001,2023-06-11,2023-06-11 18:00,N,0.0
SHP-001023,Perth WH,CUST-00104,2023-07-29,2023-07-29 06:00,false,0.0
SHP-001421,perth wh,CUST-00044,2023-11-03,2023-11-03 03:00,FALSE,0.0
SHP-000316,WH02,CUST-00169,2024-08-27,2024-08-27 07:00,false,0.0
SHP-004085,,CUST-00071,2023-02-21,2023-02-21 10:00,0,0.0
SHP-PEAK-00648,Perth WH,CUST-00079,2023-12-10,2023-12-10 18:00,false,0.0
SHP-000150,fremantle wh,CUST-00153,2024-11-23,2024-11-23 02:00,N,0.0
SHP-001130,,CUST-00057,2023-11-04,2023-11-04 05:00,false,0.0
SHP-000291,Fremantle WH,CUST-00142,2024-02-11,2024-02-11 19:00,true,19.3
SHP-000454,WH01,CUST-00086,2023-05-24,2023-05-25 11:00,Y,35.0
SHP-002782,Perth WH,CUST-00146,2024-09-09,2024-09-09 17:00,FALSE,0.0
SHP-003257,perth wh,CUST-00029,2023-07-26,2023-07-26 08:00,false,0.0
SHP-001745,WH01,CUST-00039,2024-04-03,2024-04-03 12:00,0,0.0
SHP-000677,kewdale wh,CUST-00063,2024-11-24,2024-11-24 14:00,N,0.0
SHP-001040,WH01,CUST-00006,2024-04-16,2024-04-16 15:00,N,0.0
SHP-004591,Perth WH,CUST-00167,2024-10-09,2024-10-09 14:00,0,0.0
SHP-003024,WH01,CUST-00093,2024-04-04,2024-04-04 18:00,FALSE,0.0
SHP-001814,WH01,CUST-00063,2024-12-12,2024-12-13 15:00,1,39.1
SHP-004547,fremantle wh,CUST-00147,2024-03-27,2024-03-28 04:00,Y,28.8
SHP-004173,WH03,CUST-00160,2024-12-01,2024-12-01 17:00,No,0.0
SHP-003563,WH02,CUST-00011,2023-12-31,2023-12-31 08:00,N,0.0
SHP-PEAK-00732,perth wh,CUST-00171,2024-11-05,2024-11-05 00:00,FALSE,0.0
SHP-000656,WH01,CUST-00129,2023-11-24,2023-11-24 06:00,FALSE,0.0
SHP-004826,,CUST-00078,2023-07-23,2023-07-23 04:00,FALSE,0.0
SHP-004646,WH02,CUST-00092,2023-12-07,2023-12-07 17:00,N,0.0
SHP-004698,kewdale wh,CUST-00172,2023-06-05,2023-06-05 05:00,false,0.0
SHP-001129,WH01,CUST-00033,2023-09-10,2023-09-10 18:00,false,0.0
SHP-004782,Fremantle WH,CUST-00075,2024-11-22,2024-11-22 19:00,0,0.0
SHP-004959,Fremantle WH,CUST-00161,2023-01-18,2023-01-18 13:00,No,0.0
SHP-PEAK-00216,Kewdale WH,CUST-00055,2023-12-06,2023-12-06 10:00,N,0.0
SHP-003882,Perth WH,CUST-00176,2024-10-25,2024-10-25 01:00,Y,1.3
SHP-001039,WH02,CUST-00119,invalid,2023-12-26 20:00,1,44.9
SHP-003481,Perth WH,CUST-00199,2023-08-27,2023-08-27 20:00,1,20.9
SHP-000382,kewdale wh,CUST-00102,2023-11-28,2023-11-28 18:00,No,0.0
SHP-PEAK-00374,WH03,CUST-00041,2024-12-12,2024-12-12 08:00,FALSE,0.0
SHP-000423,,CUST-00134,2024-04-27,2024-04-27 01:00,0,0.0
SHP-PEAK-00353,fremantle wh,CUST-00191,2023-12-21,2023-12-21 15:00,0,0.0
SHP-001974,Perth WH,CUST-00150,2024-10-14,2024-10-14 13:00,N,0.0
SHP-004768,WH02,CUST-00078,2024-11-17,2024-11-17 18:00,0,0.0
SHP-PEAK-00319,WH01,CUST-00185,2023-11-02,2023-11-02 01:00,1,1.5
SHP-000125,WH02,CUST-00153,2024-12-10,2024-12-10 10:00,false,0.0
SHP-000103,WH02,CUST-00165,2023-05-08,2023-05-08 05:00,N,0.0
SHP-004506,WH01,CUST-00166,2023-11-23,2023-11-24 13:00,Y,37.3
SHP-001565,WH01,CUST-00146,2024-04-09,2024-04-09 07:00,false,0.0
SHP-003719,kewdale wh,CUST-00044,2023-08-14,2023-08-14 16:00,false,0.0
SHP-000916,fremantle wh,CUST-00054,2024-10-26,2024-10-26 04:00,FALSE,0.0
SHP-002639,WH01,CUST-00029,2024-02-26,2024-02-26 14:00,No,0.0
SHP-004676,Kewdale WH,CUST-00097,2024-11-30,2024-12-01 00:00,1,24.2
SHP-001232,perth wh,ORPHAN-10,2024-11-06,2024-11-06 11:00,FALSE,0.0
SHP-000136,kewdale wh,CUST-00170,2024-07-10,2024-07-10 18:00,No,0.0
SHP-001331,Fremantle WH,CUST-00156,2024-12-21,2024-12-21 13:00,N,0.0
SHP-PEAK-00359,WH03,CUST-00183,2023-11-04,2023-11-05 12:00,Y,36.9
SHP-003653,,CUST-00101,invalid,2024-11-13 04:00,FALSE,0.0
SHP-003081,WH02,CUST-00105,2023-03-13,2023-03-13 17:00,FALSE,0.0
SHP-004804,kewdale wh,CUST-00001,2023-08-09,2023-08-09 10:00,FALSE,0.0
SHP-000605,fremantle wh,CUST-00132,2024-02-25,2024-02-26 21:00,1,45.2
SHP-004146,WH01,CUST-00093,2024-06-24,2024-06-24 05:00,0,0.0
SHP-001733,WH01,CUST-00052,2024-12-17,2024-12-17 19:00,0,0.0
SHP-003403,perth wh,CUST-00097,2024-06-27,2024-06-28 02:00,Yes,26.7
SHP-002202,Fremantle WH,CUST-00182,2023-03-16,2023-03-16 13:00,FALSE,0.0
SHP-003149,WH01,CUST-00008,2024-05-22,2024-05-22 11:00,N,0.0
SHP-003387,,CUST-00200,2023-03-24,2023-03-24 11:00,0,0.0
SHP-003654,Kewdale WH,CUST-00018,2023-03-21,2023-03-21 13:00,TRUE,13.7
SHP-001176,,CUST-00042,2023-09-02,2023-09-02 15:00,N,0.0
SHP-003485,Perth WH,CUST-00041,2024-07-04,2024-07-04 17:00,0,0.0
SHP-002599,WH03,CUST-00003,2024-05-13,2024-05-13 15:00,N,0.0
SHP-003359,Perth WH,CUST-00140,2024-07-23,2024-07-23 03:00,0,0.0
SHP-002874,Perth WH,CUST-00058,2024-13-45,2024-10-13 06:00,FALSE,0.0
SHP-000145,,CUST-00084,2023-06-06,2023-06-06 01:00,0,0.0
SHP-000381,Kewdale WH,CUST-00190,2023-09-29,2023-09-29 15:00,N,0.0
SHP-004909,WH01,CUST-00089,2024-06-20,2024-06-20 17:00,0,0.0
SHP-001673,Perth WH,CUST-00059,2024-01-13,2024-01-13 09:00,false,0.0
SHP-003177,Kewdale WH,CUST-00172,2023-06-06,2023-06-06 00:00,FALSE,0.0
SHP-000122,WH03,CUST-00142,2023-12-25,2023-12-25 16:00,No,0.0
SHP-002608,fremantle wh,CUST-00084,2023-02-08,2023-02-08 11:00,No,0.0
SHP-001298,Perth WH,CUST-00171,2024-08-23,2024-08-23 15:00,N,0.0
SHP-000419,Fremantle WH,CUST-00058,2024-01-27,2024-01-27 16:00,FALSE,0.0
SHP-PEAK-00798,Fremantle WH,CUST-00101,2023-12-07,2023-12-07 00:00,No,0.0
SHP-001220,fremantle wh,CUST-00037,2023-01-14,2023-01-14 19:00,FALSE,0.0
SHP-001164,Kewdale WH,CUST-00139,2023-06-11,2023-06-11 07:00,false,0.0
SHP-002269,,CUST-00067,2023-04-27,2023-04-28 07:00,true,31.8
SHP-PEAK-00724,WH01,CUST-00020,2023-11-29,2023-11-29 12:00,false,0.0
SHP-PEAK-00312,WH02,CUST-00153,2024-12-10,2024-12-10 10:00,false,0.0
SHP-002277,Fremantle WH,CUST-00081,2023-02-28,2023-02-28 03:00,N,0.0
SHP-001177,Kewdale WH,CUST-00153,2023-01-19,2023-01-19 08:00,No,0.0
SHP-003144,WH02,CUST-00156,2024-03-06,2024-03-06 10:00,0,0.0
SHP-000249,,CUST-00181,2023-01-12,2023-01-12 13:00,N,0.0
SHP-001021,WH01,CUST-00011,2024-12-19,2024-12-19 18:00,0,0.0
SHP-003823,perth wh,CUST-00166,2024-07-19,2024-07-20 14:00,Yes,38.7
SHP-000448,fremantle wh,CUST-00126,2023-07-25,2023-07-25 18:00,false,0.0
SHP-002423,WH01,CUST-00143,2023-03-18,2023-03-18 05:00,FALSE,0.0
SHP-000812,Perth WH,CUST-00077,2023-08-04,2023-08-04 11:00,N,0.0
SHP-004130,,CUST-00060,2023-12-05,2023-12-05 09:00,N,0.0
SHP-PEAK-00518,Kewdale WH,CUST-00064,2024-11-12,2024-11-12 14:00,0,0.0
SHP-004166,perth wh,CUST-00160,2023-10-05,2023-10-05 01:00,false,0.0
SHP-004801,WH03,CUST-00039,2023-03-22,2023-03-22 12:00,0,0.0
SHP-004033,Fremantle WH,CUST-00011,2024-12-22,2024-12-22 07:00,0,0.0
SHP-000894,WH02,CUST-00067,2023-12-30,2023-12-30 06:00,false,0.0
SHP-003506,Perth WH,CUST-00101,2023-04-07,2023-04-07 14:00,false,0.0
SHP-003448,kewdale wh,CUST-00050,2024-09-17,2024-09-17 13:00,0,0.0
SHP-003989,WH02,CUST-00103,2023-10-21,2023-10-21 14:00,N,0.0
SHP-000415,Perth WH,CUST-00120,2023-04-07,2023-04-07 13:00,0,0.0
SHP-001746,Fremantle WH,CUST-00149,2023-11-04,2023-11-04 04:00,0,0.0
SHP-001554,WH03,CUST-00028,2024-07-28,2024-07-28 04:00,false,0.0
SHP-003128,WH03,CUST-00136,2023-11-25,2023-11-25 10:00,N,0.0
SHP-002690,kewdale wh,CUST-00021,2023-08-07,2023-08-07 10:00,Y,10.8
SHP-004602,WH03,CUST-00094,invalid,2024-01-23 08:00,0,0.0
SHP-003204,WH02,CUST-00168,2023-10-27,2023-10-27 18:00,false,0.0
SHP-PEAK-00062,kewdale wh,CUST-00025,2023-12-11,2023-12-11 18:00,0,0.0
